STATE,GAME_NAME,GAME_NUMBER,PRIZE_ORDER,PRIZE,PRIZE_ODDS,TOTAL_PRIZES,REMAINING_PRIZES
MA,"Bah Humbucks 2006","6 98720 00179 9",26,"$100 ","1,500",12,
MA,"Bah Humbucks 2006","6 98720 00179 9",27,"$100 ","1,500",12,
MA,"Bah Humbucks 2006","6 98720 00179 9",28,"$100 ","1,500",12,
MA,"Bah Humbucks 2006","6 98720 00179 9",29,"$50 ","1,500",12,
MA,"Bah Humbucks 2006","6 98720 00179 9",30,"$50 ","1,500",12,
MA,"Bah Humbucks 2006","6 98720 00179 9",31,"$50 ","1,500",12,
MA,"Bah Humbucks 2006","6 98720 00179 9",32,"$50 ","1,500",12,
MA,"Bah Humbucks 2006","6 98720 00179 9",33,"$50 ","1,500",12,
MA,"Bah Humbucks 2006","6 98720 00179 9",34,"$40 ",500,36,
MA,"Bah Humbucks 2006","6 98720 00179 9",35,"$40 ",500,36,
MA,"Bah Humbucks 2006","6 98720 00179 9",36,"$40 ",750,24,
MA,"Bah Humbucks 2006","6 98720 00179 9",37,"$40 ",750,24,
MA,"Bah Humbucks 2006","6 98720 00179 9",38,"$20 ",250,72,
MA,"Bah Humbucks 2006","6 98720 00179 9",39,"$20 ",250,72,
MA,"Bah Humbucks 2006","6 98720 00179 9",40,"$20 ",250,72,
MA,"Bah Humbucks 2006","6 98720 00179 9",41,"$20 ",250,72,
MA,"Bah Humbucks 2006","6 98720 00179 9",42,"$20 ",250,72,
MA,"Bah Humbucks 2006","6 98720 00179 9",43,"$10 ",37.50,483,
MA,"Bah Humbucks 2006","6 98720 00179 9",44,"$10 ",37.50,483,
MA,"Bah Humbucks 2006","6 98720 00179 9",45,"$10 ",37.50,483,
MA,"Bah Humbucks 2006","6 98720 00179 9",46,"$5 ",10.71,1,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",1,"$10,000,000 ","6,552,000",10,3
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",2,"$1,000,000 ","504,000",130,34
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",3,"$25,000 ","504,000",130,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",4,"$10,000 ","72,000",910,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",5,"$10,000 ","144,000",455,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",6,"$10,000 ","144,000",455,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",7,"$1,000 ","7,200",9,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",8,"$1,000 ","7,200",9,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",9,"$1,000 ","14,400",4,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",10,"$1,000 ","12,000",5,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",11,"$1,000 ","12,000",5,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",12,"$1,000 ","12,000",5,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",13,"$500 ","3,600",18,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",14,"$500 ","3,600",18,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",15,"$500 ","3,600",18,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",16,"$500 ","3,600",18,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",17,"$500 ","3,600",18,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",18,"$500 ","3,600",18,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",19,"$200 ","1,440",45,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",20,"$200 ",900,72,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",21,"$200 ","1,440",45,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",22,"$200 ",900,72,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",23,"$200 ","1,440",45,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",24,"$200 ","1,200",54,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",25,"$100 ",250,262,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",26,"$100 ",250,262,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",27,"$100 ",250,262,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",28,"$100 ",250,262,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",29,"$100 ",250,262,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",30,"$100 ",136.23,480,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",31,"$50 ",250,262,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",32,"$50 ",250,262,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",33,"$50 ",250,262,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",34,"$50 ",250,262,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",35,"$50 ",250,262,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",36,"$40 ",125,524,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",37,"$40 ",83.33,786,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",38,"$40 ",125,524,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",39,"$40 ",83.33,786,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",40,"$25 ",8.33,7,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",41,"$20 ",25,2,
MA,"Billion Dollar Blockbuster 2007","6 98720 00136 2",42,"$20 ",12.50,5,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",1,"$10,000,000 ","6,552,000",10,5
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",2,"$1,000,000 ","436,800",150,90
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",3,"$50,000 ","504,000",130,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",4,"$10,000 ","144,000",455,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",5,"$10,000 ","144,000",455,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",6,"$10,000 ","144,000",455,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",7,"$1,000 ","9,600",6,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",8,"$1,000 ","9,600",6,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",9,"$1,000 ","10,285.71",6,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",10,"$1,000 ","10,285.71",6,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",11,"$1,000 ","10,285.71",6,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",12,"$1,000 ","10,285.71",6,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",13,"$500 ","3,600",18,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",14,"$500 ","3,600",18,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",15,"$500 ","3,600",18,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",16,"$500 ","3,600",18,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",17,"$500 ","3,600",18,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",18,"$500 ","3,600",18,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",19,"$200 ","1,440",45,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",20,"$200 ",900,72,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",21,"$200 ","1,440",45,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",22,"$200 ",900,72,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",23,"$200 ",1440,45,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",24,"$200 ","1,200",54,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",25,"$100 ",250,262,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",26,"$100 ",250,262,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",27,"$100 ",250,262,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",28,"$100 ",250,262,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",29,"$100 ",250,262,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",30,"$100 ",144,455,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",31,"$50 ",250,262,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",32,"$50 ",250,262,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",33,"$50 ",250,262,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",34,"$50 ",250,262,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",35,"$50 ",250,262,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",36,"$40 ",125,524,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",37,"$40 ",83.33,786,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",38,"$40 ",125,524,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",39,"$40 ",83.33,786,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",40,"$25 ",8.33,7,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",41,"$20 ",25,2,
MA,"Billion Dollar Bonanza 2008","6 98720 00294 9",42,"$20 ",12.50,5,
MA,"Blackjack 2007","6 98720 00121 8",1,"$4,000 ","251,999.99",200,
MA,"Blackjack 2007","6 98720 00121 8",2,"$100 ","4,500",11,
MA,"Blackjack 2007","6 98720 00121 8",3,"$100 ","4,500",11,
MA,"Blackjack 2007","6 98720 00121 8",4,"$100 ","4,500",11,
MA,"Blackjack 2007","6 98720 00121 8",5,"$100 ","4,800",10,
MA,"Blackjack 2007","6 98720 00121 8",6,"$40 ","2,400",21,
MA,"Blackjack 2007","6 98720 00121 8",7,"$40 ","2,880",17,
MA,"Blackjack 2007","6 98720 00121 8",8,"$40 ","3,000",16,
MA,"Blackjack 2007","6 98720 00121 8",9,"$40 ","3,200",15,
MA,"Blackjack 2007","6 98720 00121 8",10,"$40 ","3,200",15,
MA,"Blackjack 2007","6 98720 00121 8",11,"$20 ","1,500",33,
MA,"Blackjack 2007","6 98720 00121 8",12,"$20 ","1,500",33,
MA,"Blackjack 2007","6 98720 00121 8",13,"$20 ","1,500",33,
MA,"Blackjack 2007","6 98720 00121 8",14,"$20 ","1,500",33,
MA,"Blackjack 2007","6 98720 00121 8",15,"$20 ","1,500",33,
MA,"Blackjack 2007","6 98720 00121 8",16,"$10 ",375,134,
MA,"Blackjack 2007","6 98720 00121 8",17,"$10 ","1,500",33,
MA,"Blackjack 2007","6 98720 00121 8",18,"$10 ","1,500",33,
MA,"Blackjack 2007","6 98720 00121 8",19,"$10 ",187.50,268,
MA,"Blackjack 2007","6 98720 00121 8",20,"$10 ","1,500",33,
MA,"Blackjack 2007","6 98720 00121 8",21,"$5 ",250,201,
MA,"Blackjack 2007","6 98720 00121 8",22,"$5 ","1,500",33,
MA,"Blackjack 2007","6 98720 00121 8",23,"$5 ","1,500",33,
MA,"Blackjack 2007","6 98720 00121 8",24,"$5 ",500,100,
MA,"Blackjack 2007","6 98720 00121 8",25,"$5 ","1,500",33,
MA,"Blackjack 2007","6 98720 00121 8",26,"$4 ",125,403,
MA,"Blackjack 2007","6 98720 00121 8",27,"$4 ",375,134,
MA,"Blackjack 2007","6 98720 00121 8",28,"$4 ",115.38,436,
MA,"Blackjack 2007","6 98720 00121 8",29,"$4 ",375,134,
MA,"Blackjack 2007","6 98720 00121 8",30,"$2 ",21.13,2,
MA,"Blackjack 2007","6 98720 00121 8",31,"$2 ",40.54,1,
MA,"Blackjack 2007","6 98720 00121 8",32,"$1 ",11.36,4,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",1,"$25,000 ","1,008,000",25,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",2,"$10,000 ","1,008,000",25,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",3,"$10,000 ","1,008,000",25,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",4,"$2,000 ","144,000",175,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",5,"$2,000 ","144,000",175,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",6,"$400 ","48,000",525,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",7,"$400 ","48,000",525,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",8,"$400 ","48,000",525,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",9,"$400 ","48,000",525,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",10,"$400 ","48,000",525,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",11,"$100 ","4,965.52",5,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",12,"$100 ","4,965.52",5,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",13,"$100 ","4,965.52",5,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",14,"$100 ","4,965.52",5,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",15,"$100 ","4,965.52",5,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",16,"$50 ","2,880",8,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",17,"$50 ","2,880",8,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",18,"$50 ","2,880",8,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",19,"$50 ","2,880",8,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",20,"$50 ","2,880",8,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",21,"$25 ",500,50,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",22,"$25 ",500,50,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",23,"$25 ",500,50,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",24,"$25 ",500,50,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",25,"$25 ",500,50,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",26,"$10 ",300,84,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",27,"$10 ",300,84,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",28,"$10 ",300,84,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",29,"$10 ",150,168,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",30,"$10 ",300,84,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",31,"$5 ",375,67,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",32,"$5 ",375,67,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",33,"$5 ",375,67,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",34,"$5 ",375,67,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",35,"$5 ",375,67,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",36,"$4 ",60,420,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",37,"$4 ",50,504,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",38,"$4 ",50,504,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",39,"$4 ",60,420,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",40,"$2 ",21.43,1,
MA,"Boston Bruins 2009","6 98720 00246 8									 ",41,"$2 ",25,1,
MA,"Boston Celtics Green 2006","6 98720 00180 5",1,"$1,000,000 ","3,024,000",5,
MA,"Boston Celtics Green 2006","6 98720 00180 5",2,"$10,000 ","144,000",105,
MA,"Boston Celtics Green 2006","6 98720 00180 5",3,"$10,000 ","144,000",105,
MA,"Boston Celtics Green 2006","6 98720 00180 5",4,"$1,000 ","48,000",315,
MA,"Boston Celtics Green 2006","6 98720 00180 5",5,"$1,000 ","48,000",315,
MA,"Boston Celtics Green 2006","6 98720 00180 5",6,"$1,000 ","48,000",315,
MA,"Boston Celtics Green 2006","6 98720 00180 5",7,"$1,000 ","48,000",315,
MA,"Boston Celtics Green 2006","6 98720 00180 5",8,"$1,000 ","72,000",210,
MA,"Boston Celtics Green 2006","6 98720 00180 5",9,"$500 ","4,800",3,
MA,"Boston Celtics Green 2006","6 98720 00180 5",10,"$500 ","4,800",3,
MA,"Boston Celtics Green 2006","6 98720 00180 5",11,"$500 ","5,142.86",2,
MA,"Boston Celtics Green 2006","6 98720 00180 5",12,"$500 ","5,142.86",2,
MA,"Boston Celtics Green 2006","6 98720 00180 5",13,"$500 ","5,142.86",2,
MA,"Boston Celtics Green 2006","6 98720 00180 5",14,"$499 ","2,181.82",6,
MA,"Boston Celtics Green 2006","6 98720 00180 5",15,"$200 ","6,000",2,
MA,"Boston Celtics Green 2006","6 98720 00180 5",16,"$200 ","12,000",1,
MA,"Boston Celtics Green 2006","6 98720 00180 5",17,"$200 ","12,000",1,
MA,"Boston Celtics Green 2006","6 98720 00180 5",18,"$200 ","12,000",1,
MA,"Boston Celtics Green 2006","6 98720 00180 5",19,"$200 ","12,000",1,
MA,"Boston Celtics Green 2006","6 98720 00180 5",20,"$200 ","12,000",1,
MA,"Boston Celtics Green 2006","6 98720 00180 5",21,"$100 ","1,440",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",22,"$100 ","1,440",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",23,"$100 ","1,440",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",24,"$100 ","1,440",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",25,"$100 ","1,440",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",26,"$100 ","1,440",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",27,"$50 ","1,500",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",28,"$50 ","1,500",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",29,"$50 ","1,500",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",30,"$50 ","1,500",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",31,"$50 ","1,500",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",32,"$40 ","1,500",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",33,"$40 ","1,500",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",34,"$40 ","1,500",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",35,"$40 ","1,500",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",36,"$40 ","1,500",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",37,"$30 ","1,500",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",38,"$30 ","1,500",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",39,"$30 ","1,500",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",40,"$30 ","1,500",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",41,"$30 ","1,500",10,
MA,"Boston Celtics Green 2006","6 98720 00180 5",42,"$20 ",300,50,
MA,"Boston Celtics Green 2006","6 98720 00180 5",43,"$20 ",300,50,
MA,"Boston Celtics Green 2006","6 98720 00180 5",44,"$20 ",300,50,
MA,"Boston Celtics Green 2006","6 98720 00180 5",45,"$20 ",300,50,
MA,"Boston Celtics Green 2006","6 98720 00180 5",46,"$20 ",300,50,
MA,"Boston Celtics Green 2006","6 98720 00180 5",47,"$20 ",300,50,
MA,"Boston Celtics Green 2006","6 98720 00180 5",48,"$10 ",30,504,
MA,"Boston Celtics Green 2006","6 98720 00180 5",49,"$10 ",75,201,
MA,"Boston Celtics Green 2006","6 98720 00180 5",50,"$10 ",30,504,
MA,"Boston Celtics Green 2006","6 98720 00180 5",51,"$5 ",10.71,1,
MA,"Boston Red Sox 2008","6 98720 00220 8",1,"$10,000,000 ","5,040,000",2,
MA,"Boston Red Sox 2008","6 98720 00220 8",2,"$1,000,000 ","504,000",20,
MA,"Boston Red Sox 2008","6 98720 00220 8",3,"$20,000 ","504,000",20,
MA,"Boston Red Sox 2008","6 98720 00220 8",4,"$10,000 ","144,000",70,
MA,"Boston Red Sox 2008","6 98720 00220 8",5,"$10,000 ","144,000",70,
MA,"Boston Red Sox 2008","6 98720 00220 8",6,"$10,000 ","144,000",70,
MA,"Boston Red Sox 2008","6 98720 00220 8",7,"$4,000 ","100,800",100,
MA,"Boston Red Sox 2008","6 98720 00220 8",8,"$1,000 ","10,285.71",980,
MA,"Boston Red Sox 2008","6 98720 00220 8",9,"$1,000 ","10,285.71",980,
MA,"Boston Red Sox 2008","6 98720 00220 8",10,"$1,000 ","14,400",700,
MA,"Boston Red Sox 2008","6 98720 00220 8",11,"$1,000 ","12,000",840,
MA,"Boston Red Sox 2008","6 98720 00220 8",12,"$1,000 ","12,000",840,
MA,"Boston Red Sox 2008","6 98720 00220 8",13,"$1,000 ","12,000",840,
MA,"Boston Red Sox 2008","6 98720 00220 8",14,"$524 ",753.93,13,
MA,"Boston Red Sox 2008","6 98720 00220 8",15,"$500 ","7,200",1,
MA,"Boston Red Sox 2008","6 98720 00220 8",16,"$500 ","7,200",1,
MA,"Boston Red Sox 2008","6 98720 00220 8",17,"$500 ","7,200",1,
MA,"Boston Red Sox 2008","6 98720 00220 8",18,"$500 ","7,200",1,
MA,"Boston Red Sox 2008","6 98720 00220 8",19,"$500 ","7,200",1,
MA,"Boston Red Sox 2008","6 98720 00220 8",20,"$500 ","7,200",1,
MA,"Boston Red Sox 2008","6 98720 00220 8",21,"$200 ","2,400",4,
MA,"Boston Red Sox 2008","6 98720 00220 8",22,"$200 ","2,400",4,
MA,"Boston Red Sox 2008","6 98720 00220 8",23,"$200 ","2,400",4,
MA,"Boston Red Sox 2008","6 98720 00220 8",24,"$200 ","2,400",4,
MA,"Boston Red Sox 2008","6 98720 00220 8",25,"$200 ","2,400",4,
MA,"Boston Red Sox 2008","6 98720 00220 8",26,"$200 ","2,400",4,
MA,"Boston Red Sox 2008","6 98720 00220 8",27,"$100 ",250,40,
MA,"Boston Red Sox 2008","6 98720 00220 8",28,"$100 ",250,40,
MA,"Boston Red Sox 2008","6 98720 00220 8",29,"$100 ",250,40,
MA,"Boston Red Sox 2008","6 98720 00220 8",30,"$100 ",250,40,
MA,"Boston Red Sox 2008","6 98720 00220 8",31,"$100 ",250,40,
MA,"Boston Red Sox 2008","6 98720 00220 8",32,"$100 ",106.67,94,
MA,"Boston Red Sox 2008","6 98720 00220 8",33,"$50 ",250,40,
MA,"Boston Red Sox 2008","6 98720 00220 8",34,"$50 ",250,40,
MA,"Boston Red Sox 2008","6 98720 00220 8",35,"$50 ",250,40,
MA,"Boston Red Sox 2008","6 98720 00220 8",36,"$50 ",250,40,
MA,"Boston Red Sox 2008","6 98720 00220 8",37,"$50 ",250,40,
MA,"Boston Red Sox 2008","6 98720 00220 8",38,"$40 ",100,100,
MA,"Boston Red Sox 2008","6 98720 00220 8",39,"$40 ",100,100,
MA,"Boston Red Sox 2008","6 98720 00220 8",40,"$40 ",100,100,
MA,"Boston Red Sox 2008","6 98720 00220 8",41,"$40 ",100,100,
MA,"Boston Red Sox 2008","6 98720 00220 8",42,"$25 ",8.33,1,
MA,"Boston Red Sox 2008","6 98720 00220 8",43,"$20 ",25,403,
MA,"Boston Red Sox 2008","6 98720 00220 8",44,"$20 ",12.50,806,
MA,"Boston Red Sox 2009","6 98720 00282 6",1,"$1,000,000 ","3,024,000",10,5
MA,"Boston Red Sox 2009","6 98720 00282 6",2,"$100,000 ","3,024,000",10,
MA,"Boston Red Sox 2009","6 98720 00282 6",3,"$1,000 ","20,571.43",1,
MA,"Boston Red Sox 2009","6 98720 00282 6",4,"$1,000 ","20,571.43",1,
MA,"Boston Red Sox 2009","6 98720 00282 6",5,"$1,000 ","20,571.43",1,
MA,"Boston Red Sox 2009","6 98720 00282 6",6,"$1,000 ","20,571.43",1,
MA,"Boston Red Sox 2009","6 98720 00282 6",7,"$1,000 ","20,571.43",1,
MA,"Boston Red Sox 2009","6 98720 00282 6",8,"$500 ","5,538.46",5,
MA,"Boston Red Sox 2009","6 98720 00282 6",9,"$500 ","5,538.46",5,
MA,"Boston Red Sox 2009","6 98720 00282 6",10,"$500 ","5,538.46",5,
MA,"Boston Red Sox 2009","6 98720 00282 6",11,"$500 ","5,538.46",5,
MA,"Boston Red Sox 2009","6 98720 00282 6",12,"$500 ","5,538.46",5,
MA,"Boston Red Sox 2009","6 98720 00282 6",13,"$100 ","1,107.69",27,
MA,"Boston Red Sox 2009","6 98720 00282 6",14,"$100 ","1,107.69",27,
MA,"Boston Red Sox 2009","6 98720 00282 6",15,"$100 ","1,107.69",27,
MA,"Boston Red Sox 2009","6 98720 00282 6",16,"$100 ","1,107.69",27,
MA,"Boston Red Sox 2009","6 98720 00282 6",17,"$100 ","1,107.69",27,
MA,"Boston Red Sox 2009","6 98720 00282 6",18,"$50 ","1,440",21,
MA,"Boston Red Sox 2009","6 98720 00282 6",19,"$50 ","1,440",21,
MA,"Boston Red Sox 2009","6 98720 00282 6",20,"$50 ","1,440",21,
MA,"Boston Red Sox 2009","6 98720 00282 6",21,"$50 ","1,440",21,
MA,"Boston Red Sox 2009","6 98720 00282 6",22,"$50 ","1,440",21,
MA,"Boston Red Sox 2009","6 98720 00282 6",23,"$20 ",150,201,
MA,"Boston Red Sox 2009","6 98720 00282 6",24,"$20 ",375,80,
MA,"Boston Red Sox 2009","6 98720 00282 6",25,"$20 ",250,120,
MA,"Boston Red Sox 2009","6 98720 00282 6",26,"$20 ",150,201,
MA,"Boston Red Sox 2009","6 98720 00282 6",27,"$20 ",150,201,
MA,"Boston Red Sox 2009","6 98720 00282 6",28,"$15 ",375,80,
MA,"Boston Red Sox 2009","6 98720 00282 6",29,"$15 ",375,80,
MA,"Boston Red Sox 2009","6 98720 00282 6",30,"$15 ",750,40,
MA,"Boston Red Sox 2009","6 98720 00282 6",31,"$10 ",50,604,
MA,"Boston Red Sox 2009","6 98720 00282 6",32,"$10 ",50,604,
MA,"Boston Red Sox 2009","6 98720 00282 6",33,"$10 ",25,1,
MA,"Boston Red Sox 2009","6 98720 00282 6",34,"$5 ",10,3,
MA,"Cash Blast 2009","6 98720 00272 7",1,"$25,000 ","2,016,000",15,
MA,"Cash Blast 2009","6 98720 00272 7",2,"$25,000 ","2,016,000",15,
MA,"Cash Blast 2009","6 98720 00272 7",3,"$10,000 ","504,000",60,
MA,"Cash Blast 2009","6 98720 00272 7",4,"$1,000 ","48,000",630,
MA,"Cash Blast 2009","6 98720 00272 7",5,"$1,000 ","48,000",630,
MA,"Cash Blast 2009","6 98720 00272 7",6,"$1,000 ","72,000",420,
MA,"Cash Blast 2009","6 98720 00272 7",7,"$1,000 ","72,000",420,
MA,"Cash Blast 2009","6 98720 00272 7",8,"$400 ","24,000",1,
MA,"Cash Blast 2009","6 98720 00272 7",9,"$400 ","24,000",1,
MA,"Cash Blast 2009","6 98720 00272 7",10,"$400 ","24,000",1,
MA,"Cash Blast 2009","6 98720 00272 7",11,"$400 ","24,000",1,
MA,"Cash Blast 2009","6 98720 00272 7",12,"$400 ","24,000",1,
MA,"Cash Blast 2009","6 98720 00272 7",13,"$200 ","28,800",1,
MA,"Cash Blast 2009","6 98720 00272 7",14,"$200 ","28,800",1,
MA,"Cash Blast 2009","6 98720 00272 7",15,"$200 ","28,800",1,
MA,"Cash Blast 2009","6 98720 00272 7",16,"$200 ","28,800",1,
MA,"Cash Blast 2009","6 98720 00272 7",17,"$200 ","28,800",1,
MA,"Cash Blast 2009","6 98720 00272 7",18,"$100 ","3,000",10,
MA,"Cash Blast 2009","6 98720 00272 7",19,"$100 ","3,000",10,
MA,"Cash Blast 2009","6 98720 00272 7",20,"$100 ","4,000",7,
MA,"Cash Blast 2009","6 98720 00272 7",21,"$100 ","4,645.16",6,
MA,"Cash Blast 2009","6 98720 00272 7",22,"$100 ","5,760",5,
